question,model_answer,context
"When paring a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '3.2 The other exposed end should be facing up toward you.\n3.3 Starting with the blade at the upward-facing end of the fruit, bring the knife down to the cutting board, following the curve of the orange and removing the peel in the process. Let the section of peel fall off and repeat the process all the way around the orange until the whole peel is removed.\n3.4 Hold the paring knife in your other hand.', 'in the center of it in order for the blade to fit onto the machine\'s blade shaft. Because of this, you\'ll want to avoid overfilling the bowl of your food processor to prevent spillage.""']"
"When paring a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.', 'half, 2 apiece for each stem and bud. Another way to do this is by scooping out the stem and bud with a melon baller or spoon. It is less precise than cutting, so it takes away more of the juicy flesh.']"
"When paring a specific fruit or vegetable, what is form of the input to perform the action on?",The input is the **fresh fruit or vegetable**.,"['with reacting to a particular fresh fruit or vegetable:', 'How to Use a Paring Knife\n1. Peeling Fruits and Vegetables', 'How to Prepare Fruit and Vegetables']"
"When paring a specific fruit or vegetable, what is form and amount of the resulting pieces?","Bite-sized pieces or smaller for large fruits, halves or quarters for medium fruits, and whole for small fruits.","['fruits and vegetables at each meal is to make sure they comprise two-thirds of your plate.', ""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", 'Measure out 1 cup of vegetables, 2 cups of leafy greens or about 1/2 cup of fruit per serving.']"
"When carving a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","The provided text doesn't specify where to place the knife on the fruit itself, only how to position it on the plate when resting.","['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.', '3. Carving Intricate Designs\n3.1 Bronze knives may also be used, but other metals are likely to cause discoloration in the fruit. Sharp paring knives or Thai carving knives are ideal. The blade of a knife for fruit carving is often only 2–4 inches (5–10 cm) long, but ideally the handle is long and comfortable to hold. Optionally, select additional tools for certain purposes. A zester or garnishing tool with a V-shaped stripe may be the most common of these, used to remove strips from the fruit.']"
"When carving a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.', 'How to Learn Fruit and Vegetable Carving\n1. Learning About Tools and Techniques']"
"When carving a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['How to Learn Fruit and Vegetable Carving\n1. Learning About Tools and Techniques', '3. Carving Intricate Designs\n3.1 Bronze knives may also be used, but other metals are likely to cause discoloration in the fruit. Sharp paring knives or Thai carving knives are ideal. The blade of a knife for fruit carving is often only 2–4 inches (5–10 cm) long, but ideally the handle is long and comfortable to hold. Optionally, select additional tools for certain purposes. A zester or garnishing tool with a V-shaped stripe may be the most common of these, used to remove strips from the fruit.', 'the blade of the knife downward into the fruit to keep from slipping and cutting yourself.']"
"When carving a specific fruit or vegetable, what is form and amount of the resulting pieces?","Slices, roughly 1 cm (0.39 in) thick.","['How to Learn Fruit and Vegetable Carving\n1. Learning About Tools and Techniques', '3. Carving Intricate Designs\n3.1 Bronze knives may also be used, but other metals are likely to cause discoloration in the fruit. Sharp paring knives or Thai carving knives are ideal. The blade of a knife for fruit carving is often only 2–4 inches (5–10 cm) long, but ideally the handle is long and comfortable to hold. Optionally, select additional tools for certain purposes. A zester or garnishing tool with a V-shaped stripe may be the most common of these, used to remove strips from the fruit.', '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.']"
"When mincing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","At the top or bottom, on the round portion.","['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', ""1.3 Hold the blade steady against the fruit by pushing gently against the dull edge of the blade. Make sure your grip on the knife is steady, with no wiggling, but don't strain or press against it. Most people start by holding the knife within 1 inch (2.5 cm) of the apple's top or bottom, at a point on the round portion of the apple's surface."", '3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.']"
"When mincing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Cut into slices or halves.,"[""3.3 Use a paring knife to cut the fruit into equal-sized slices for easier storage. Fruit dried whole may dry unevenly or take forever to completely dry out, so it's better to cut the fruit first. Small fruits are the exception; there's no need to cut blueberries, raspberries, grapes or small strawberries before drying."", ""2. Cutting after Harvest\n2.1 After you harvest your fruits, it's important to prune in preparation for the next season of fruit bearing. Summer pruning is also ideal because the wounded parts of the tree heal faster. Use lopping shears for large branches up to 50 millimetres (2.0 in) in diameter. Avoid pruning the sides of the tree when possible."", '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.']"
"When mincing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', ""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts"", 'half, 2 apiece for each stem and bud. Another way to do this is by scooping out the stem and bud with a melon baller or spoon. It is less precise than cutting, so it takes away more of the juicy flesh.']"
"When mincing a specific fruit or vegetable, what is form of the input to perform the action on?",Fresh fruit or vegetable,"['How to Mince Vegetables', 'with reacting to a particular fresh fruit or vegetable:', 'directing its energy to them. With less energy directed to the leaves, more energy can be dedicated to the production of fruit.']"
"When mincing a specific fruit or vegetable, what is form and amount of the resulting pieces?",Bite-sized pieces or smaller.,"['3.2 In many cases, you will need to adjust the other liquid elements in a recipe to accommodate the addition of fruit. Fruit, even in a dry form, may release liquid into a recipe. The amount that you reduce depends on the final consistency that you desire. For example, in a dish using fruit concentrate you will likely need to reduce the addition of other liquids by at least 3 tablespoons.', 'Determine how small the pieces should be for the recipe you are using.', ""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit""]"
"When cubing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",The provided text doesn't contain the answer to where to place the knife when cubing.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '2. Holding and Positioning the Knife', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.']"
"When cubing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Cut into slices or halves.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', ""3.3 Use a paring knife to cut the fruit into equal-sized slices for easier storage. Fruit dried whole may dry unevenly or take forever to completely dry out, so it's better to cut the fruit first. Small fruits are the exception; there's no need to cut blueberries, raspberries, grapes or small strawberries before drying."", ""1.3 Chewing your fruits break down rigid plant cell walls, opening up the nutrients for your body and allowing you to absorb more nutrients. Cutting and mashing fruits has the same effect, but make sure you use a sharp knife and eat them soon after. A dull knife may lead to electrolyte leakage, and you risk loss of flavor, texture, and nutrients if you cute the fruit and don't eat it right away.""]"
"When cubing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', '3. Using Cuttings', 'half, 2 apiece for each stem and bud. Another way to do this is by scooping out the stem and bud with a melon baller or spoon. It is less precise than cutting, so it takes away more of the juicy flesh.']"
"When cubing a specific fruit or vegetable, what is form of the input to perform the action on?",The input is the **fruit or vegetable**.,"['with reacting to a particular fresh fruit or vegetable:', 'How to Make Edible Fruit Arrangements', 'directing its energy to them. With less energy directed to the leaves, more energy can be dedicated to the production of fruit.']"
"When cubing a specific fruit or vegetable, what is form and amount of the resulting pieces?",Bite-sized pieces or smaller.,"[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", '5.2 Find a large ceramic, wooden, or glass platter. Next, place your carved fruits on the platter. Arrange the largest carved foods in the center of the platter and the smallest around the edge.If your platter still seems empty, add slices of fruit and vegetables or a few handfuls of berries.', 'a checkbook. For most foods measured by volume, a baseball-sized amount equals one cup (240 mL). Fruits and veggies can vary: one apple might be larger than another or you might serve veggies chopped up or in a salad. Think of one portion of fruit as the size of a tennis ball. Think of a portion of veggies as the size of a baseball. A portion of fats and oils, like butter, is the size of a postage stamp.']"
"When chopping a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['in the center of it in order for the blade to fit onto the machine\'s blade shaft. Because of this, you\'ll want to avoid overfilling the bowl of your food processor to prevent spillage.""', 'the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.']"
"When chopping a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Remove any seeds or stems.,"['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', '1.2 Before you begin chopping, remove any seeds or stems. You can use strawberries, raspberries, and/or blueberries, for the classic recipe. Cut them into bite-sized pieces, then lightly mash the fruit.', 'How to Chop Vegetables Very Quickly']"
"When chopping a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', ""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts"", 'half, 2 apiece for each stem and bud. Another way to do this is by scooping out the stem and bud with a melon baller or spoon. It is less precise than cutting, so it takes away more of the juicy flesh.']"
"When chopping a specific fruit or vegetable, what is form of the input to perform the action on?",A barrel-shaped fruit,"['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', '1.2 Before you begin chopping, remove any seeds or stems. You can use strawberries, raspberries, and/or blueberries, for the classic recipe. Cut them into bite-sized pieces, then lightly mash the fruit.', ""is usually used to chop food. The processor will only run when you're holding the button down. Press the button in one second intervals until the food is chopped the way you like it. If your processor has more than two buttons, refer to your manufacturer manual for usage tips.""]"
"When chopping a specific fruit or vegetable, what is form and amount of the resulting pieces?",Bite-sized pieces.,"['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', '1.2 Before you begin chopping, remove any seeds or stems. You can use strawberries, raspberries, and/or blueberries, for the classic recipe. Cut them into bite-sized pieces, then lightly mash the fruit.', 'for chopping foods that will cook down, since the pieces may not be uniform.']"
"When dividing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '3.2 The other exposed end should be facing up toward you.\n3.3 Starting with the blade at the upward-facing end of the fruit, bring the knife down to the cutting board, following the curve of the orange and removing the peel in the process. Let the section of peel fall off and repeat the process all the way around the orange until the whole peel is removed.\n3.4 Hold the paring knife in your other hand.', '3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.']"
"When dividing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.', '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', ""1.5 Round vegetables like tomatoes and onions should be cut in half before slicing, because this will make it easier to hold them steady. Cut the fruit in half through the middle, rather than in half from stem to bottom. For tomatoes, use your finger to pick out the seeds and juice from the middle if you're making a salsa or other dish that you don’t want to be runny.\n2. Making the Basic Julienne and Brunoise Cuts""]"
"When dividing a specific fruit or vegetable, what is form of the input to perform the action on?",Half,"['with reacting to a particular fresh fruit or vegetable:', 'fruit when cutting large chunks of the rind away. Repeat this process for the other half of the melon.', '3. Part 3: Mixing in Fruits and Vegetables\n3.1 For example, apple or carrot. You can also mash up food using a fork, such as ripe bananas or boiled potatoes.']"
"When dividing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Bite-sized pieces or smaller for large fruits, halves or quarters for medium fruits, and small fruits can be added as is.","[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", ""Institute of Agriculture and Natural Resources has a PDF table with handy measurements to use when making either one-half or one-third of a recipe. You can look at that table or download and print it at http://food.unl.edu/reducing-size-recipes-0. Dividing whole foods can be a little more difficult. For example, suppose you want to make half of a recipe that calls for one egg. There's no good way to divide an egg in half. However, you can crack the egg in a separate dish, whip it together with"", '2.2 Place the fruit on a cutting board and carefully use a sharp knife to cut the fruit into small pieces. The fruit should cut easily, and it will likely fall apart, so don’t worry about making the pieces evenly-sized. Just break up the fruit as much as you can. Consider placing the fruit into a bowl after it’s cut to catch any juices that run out.']"
