question,model_answer,context
Is a Shell an anatomical part of a coconut?,Yes.,"['Serve chilled, using the coconut shell as decoration.', 'The heat will loosen the meat from the shell.\nThe coconut may crack in the oven, which is fine.\nRemove the coconut from the oven.\nHolding it with a dish towel, firmly tap it around the equator with a hammer until it has cracked around the entire circumference and broken apart.\nTry to keep the pieces as large as possible.\nUse a dinner knife to pry the coconut meat from the shell.\nDiscard the shell.\nUsing a vegetable peeler, shave off the papery brown skin from the white coconut meat.', 'The heat will loosen the meat from the shell.\nThe coconut may crack in the oven, which is fine.\nRemove the coconut from the oven.\nHolding it with a dish towel, firmly tap it around the equator with a hammer until it has cracked around the entire circumference and broken apart.\nTry to keep the pieces as large as possible.\nUse a dinner knife to pry the coconut meat from the shell.\nDiscard the shell.\nUsing a vegetable peeler, shave off the papery brown skin from the white coconut meat.']"
"What is the edibility of a coconut's Shell - can it be eaten, should it be avoided or must it be avoided?",Must be avoided. (Discard the shell),"['The heat will loosen the meat from the shell.\nThe coconut may crack in the oven, which is fine.\nRemove the coconut from the oven.\nHolding it with a dish towel, firmly tap it around the equator with a hammer until it has cracked around the entire circumference and broken apart.\nTry to keep the pieces as large as possible.\nUse a dinner knife to pry the coconut meat from the shell.\nDiscard the shell.\nUsing a vegetable peeler, shave off the papery brown skin from the white coconut meat.', 'The heat will loosen the meat from the shell.\nThe coconut may crack in the oven, which is fine.\nRemove the coconut from the oven.\nHolding it with a dish towel, firmly tap it around the equator with a hammer until it has cracked around the entire circumference and broken apart.\nTry to keep the pieces as large as possible.\nUse a dinner knife to pry the coconut meat from the shell.\nDiscard the shell.\nUsing a vegetable peeler, shave off the papery brown skin from the white coconut meat.', 'Set aside until cool enough to handle.\nWrap coconut in a clean kitchen towel; holding the coconut with one hand, hit it with the hammer in the same place several times to crack the outer shell and split the coconut into several large pieces.\nSeparate coconut flesh from the shell, and use a vegetable peeler to remove dark outer skin.\nRinse the coconut in cold water, then use the vegetable peeler to take off long, thick strips from the outer (cut) edges.']"
Is a Peel an anatomical part of a coconut?,Yes.,"['Top with toasted coconut.', 'Set aside until cool enough to handle.\nWrap coconut in a clean kitchen towel; holding the coconut with one hand, hit it with the hammer in the same place several times to crack the outer shell and split the coconut into several large pieces.\nSeparate coconut flesh from the shell, and use a vegetable peeler to remove dark outer skin.\nRinse the coconut in cold water, then use the vegetable peeler to take off long, thick strips from the outer (cut) edges.', 'Peel off the thin, brown inner skin with a vegetable peeler.\nGrate the coconut pieces on the fine side of a manual grater or cut into coarse pieces and grind in a food processor.\nUse the grated coconut to make coconut milk, as a garnish for fruit salad or ice cream, or in other recipes.\nKeep refrigerated.']"
Is a Stem an anatomical part of a coconut?,No.,"['And be sure to stir it well before you present it, just so the fruit is well-distributed and the coconut milk is incorporated.', 'Roll into the add-in of your choice (Picture has coconut).', 'Fold in the coconut.']"
"When cutting a coconut, what tool should be used?",A chef's knife.,"['You can use a chefs knife, but if you do, make sure its an old, inexpensive one!\nLay the coconut on its side, securing it so that it wont roll Try not to hold the fruit with your free hand while you make the first cut (in case you have particularly bad aim!).\nHolding the knife high, bring it down sharply near the top of the coconut.\nThe knife should sink in about 1/3 of the way, breaking through the inner shell.\nQuickly set the coconut upright so as not to lose the water to the cutting board.', 'You can use a chefs knife, but if you do, make sure its an old, inexpensive one!\nLay the coconut on its side, securing it so that it wont roll Try not to hold the fruit with your free hand while you make the first cut (in case you have particularly bad aim!).\nHolding the knife high, bring it down sharply near the top of the coconut.\nThe knife should sink in about 1/3 of the way, breaking through the inner shell.\nQuickly set the coconut upright so as not to lose the water to the cutting board.', 'Your coconut is now ready to slice or shred.\nNote: The easiest way I find to puncture the eyes of the coconut is to use an electric drill, but some people report good results using an ice pick, screwdriver, or hammer and nail.']"
"When peeling a coconut, what tool should be used?",A vegetable peeler.,"['Set aside until cool enough to handle.\nWrap coconut in a clean kitchen towel; holding the coconut with one hand, hit it with the hammer in the same place several times to crack the outer shell and split the coconut into several large pieces.\nSeparate coconut flesh from the shell, and use a vegetable peeler to remove dark outer skin.\nRinse the coconut in cold water, then use the vegetable peeler to take off long, thick strips from the outer (cut) edges.', 'Peel off the thin, brown inner skin with a vegetable peeler.\nGrate the coconut pieces on the fine side of a manual grater or cut into coarse pieces and grind in a food processor.\nUse the grated coconut to make coconut milk, as a garnish for fruit salad or ice cream, or in other recipes.\nKeep refrigerated.', 'Peel off the thin, brown inner skin with a vegetable peeler.\nGrate the coconut pieces on the fine side of a manual grater or cut into coarse pieces and grind in a food processor.\nIn a blender (or food processor fitted with the metal blade), process the coconut and hot water for about 2 minutes.\nLet cool for 5 minutes.\nStrain the mixture through a coffee filter into a small bowl, pressing down hard on the solid grated coconut flesh to squeeze out all the liquid.']"
Is a Core an anatomical part of a cucumber?,"No, a core is not typically considered an anatomical part of a cucumber, as cucumbers do not have a central core like some fruits (e.g. apples).","['Read this interesting URL about Sea Cucumbers- http://tinyurl.com/4n5kvra .', 'The crunchy cucumber texture is delicious.', ""But if you can't find 'em, any cucumber will do.""]"
Is a Shell an anatomical part of a cucumber?,No.,"['Read this interesting URL about Sea Cucumbers- http://tinyurl.com/4n5kvra .', ""But if you can't find 'em, any cucumber will do."", 'Shell and de-vein prawns.']"
Is a Peel an anatomical part of a cucumber?,Yes.,"[""You want to peel or not to peel a cucumber, up to you.\n( I prefer peeling) Cut in long half and then slice it all.\nYou can cut in small pieces, in flower or any sharp.\nIt a good fun when you create it :D\nPut an oil in a pan in middium heat.\nThen finely chop garlic put in the pan, stir it until it yellow and then add eggs.\nTip, don't stir it until it half cook.\nAdd soya sauce, then add cucumber.\nAdd water, then stir it until cucumber soft.\nBut don't leave it for too it might be too soft."", 'The crunchy cucumber texture is delicious.', 'Read this interesting URL about Sea Cucumbers- http://tinyurl.com/4n5kvra .']"
"What is the edibility of a cucumber's Peel - can it be eaten, should it be avoided or must it be avoided?","The peel of a cucumber can be eaten, but it's a matter of personal preference. It can be left on for color or completely removed.","['Suggest not putting the cucumbers on until shortly before being eaten.', 'I prefere the cucumbers de-skinned, but my husband likes them with the skin, so its your preference.\nSlice the cucmbers thinly and place in a bowl with all of the ingredients, making sure all cucumbers are drenched.\nCover and place in the refrigerator for 30 minutes.\nServe chilled as an appetizer, or just to eat as a snack.\nEnjoy!', 'Peel cucumbers, but leave a little on for color and slice by hand as thin as possible.\nDry slices with paper towels.\nPlace dried cucumber slices in a large bowl with onion slices.\nGenerously season with salt and pepper.\nToss well and let sit 10 minuets, drain any excess liquids.\nToss cucumbers and onions in with enough sour cream to coat.\nRefrigerate until well chilled.\nStir, and season with salt and pepper to taste if needed.']"
