question,model_answer,context
"When peeling a banana, what tool should be used?",Your hands.,"['Peel bananas and remove from peels.\nSlice in 1/4"" bite sized slices.\nPlace banana slices in a cereal sized bowl.\nPour milk on top and sprinkle bananas with sugar.\nEnjoy!', 'Preheat the oven to 400.\nIn each of two 10-inch ovenproof skillets, stir 3/4 cup of the sugar with 2 tablespoons of the water.\nCook over moderately high heat, stirring occasionally, until a light amber caramel forms.\nRemove the skillets from the heat, add 2 tablespoons of butter to each and stir until combined.\nSlice the bananas 1/2 inch thick.\nCarefully arrange the bananas in the skillets in overlapping concentric circles, working from the edges to the center.', 'Cut each banana in half lengthwise and halve each piece crosswise.\nWork with 1 wrapper at a time; cover the rest with a damp paper towel.\nLay 1 wrapper on a work surface and lightly brush the edge with beaten egg white.\nPlace a banana quarter 2 inches from the bottom of the wrapper and top it with 4 chocolate chips and 1 teaspoon of coconut.\nFold the bottom edge over the filling and roll up 1 complete turn.\nFold in the sides and continue rolling to form a tight cylinder.']"
Is a Core an anatomical part of a bean?,"No. 

The context refers to ""albacore"" which is a type of tuna, not a bean.","['Add the shell beans, draining them well first, and the cooked albacore, broken into large pieces, and mix together.\nServe with hard-boiled eggs, if you like.', 'Garnish ends of filled shells with chopped pistachio nuts.', 'Toast the 4 slices of bread.\nIn a large bowl, put the onion, cilantro and pistachio and toss together.\nIn a food processor, process the chick peas, eggs, salt, pepper, crushed garlic, cumin and parmesan cheese until it forms a thick but chunky paste (like a slightly chunky hummus).\nplace the processed chick pea paste in the bowl with the onions and cilantro and mix together until evenly distributed.\nProcess the bread until you have coarse bread crumbs.']"
Is a Shell an anatomical part of a bean?,"No. 

The context refers to ""shell beans"" which are a type of bean, not a part of a bean.","['Garnish ends of filled shells with chopped pistachio nuts.', 'Add the shell beans, draining them well first, and the cooked albacore, broken into large pieces, and mix together.\nServe with hard-boiled eggs, if you like.', 'Shell the favas and discard pods.\nDrop beans into boiling salted water and cook for 1 to 2 minutes.\nDrain and immediately plunge into ice water.\nDrain again and remove tough outer skin from each bean.\nPlace beans in a bowl.\nServe with slices of good fresh cheese, a drizzle of olive oil, 1 to 2 drops of lemon juice, freshly ground pepper and a few grains of salt along with a slice of good crusty peasant bread.']"
Is a Peel an anatomical part of a bean?,"Yes. The context refers to removing the ""tough outer skin"" of beans.","['Shell the favas and discard pods.\nDrop beans into boiling salted water and cook for 1 to 2 minutes.\nDrain and immediately plunge into ice water.\nDrain again and remove tough outer skin from each bean.\nPlace beans in a bowl.\nServe with slices of good fresh cheese, a drizzle of olive oil, 1 to 2 drops of lemon juice, freshly ground pepper and a few grains of salt along with a slice of good crusty peasant bread.', 'Dried bean curd is called Yuba.\nA few minutes before serving combine the ingredients and let soak.\nHeat olive oil in skillet.\nlift yuba out of mix [save the rest for another time].\nStir over med high heat until turns golden brown and on piece lifted out turns crisp in seconds.\nMust be removed from heat to be crisp.\nNOTE when it hits this stage it will burn rapidly.\nRemove from heat and rest on platter for a few minutes before serving.', 'Meanwhile, slice beans into thin diagonal strips about 1 inch long; cut tomatoes in half.\nSet aside.\nIn large bowl, combine cooled potatoes, celery, red onion, parsley and pickle.\nUsing spatula, gently toss with remaining vinaigrette, as needed.\nSeason with salt and freshly ground pepper to taste.\nGarnish with green beans and tomato halves and serve.']"
Is a Stem an anatomical part of a bean?,No.,"['At this point you may want to add optional extras like beans or tinned fish.', 'Meanwhile, slice beans into thin diagonal strips about 1 inch long; cut tomatoes in half.\nSet aside.\nIn large bowl, combine cooled potatoes, celery, red onion, parsley and pickle.\nUsing spatula, gently toss with remaining vinaigrette, as needed.\nSeason with salt and freshly ground pepper to taste.\nGarnish with green beans and tomato halves and serve.', 'Preheat the oven to 375 degrees.\nIn a food processor, puree 1 c. of the beans until smooth.\nIn a mixing bowl, mix pureed and whole beans with 6 egg yolks and lowfat milk until smooth.\nFold in flour to create a smooth paste.\nAdd in salt and sage leaves.\nIn another bowl, whip egg whites to stiff peaks and fold into bean mix.\nLay a piece of parchment paper, cut to dimensions of a 9- by 12-inch brownie pan.\nPour bean mix into brownie pan and sprinkle proportionately with the pecorino.']"
"When cutting a bean, what tool should be used?",Knife,"['Meanwhile, slice beans into thin diagonal strips about 1 inch long; cut tomatoes in half.\nSet aside.\nIn large bowl, combine cooled potatoes, celery, red onion, parsley and pickle.\nUsing spatula, gently toss with remaining vinaigrette, as needed.\nSeason with salt and freshly ground pepper to taste.\nGarnish with green beans and tomato halves and serve.', 'Wash and string beans.\nCut into small pieces.\nBoil in salt water until just tender.\nPut sugar, flour, mustard, spices, and vinegar in pot.\nBoil until thick.\nDrain beans and pour dressing over them.\nSeal in sterilized jars.', 'Rinse and drain the beans and corn; place in a large bowl.\nAdd the onion, red pepper, and garlic.\nWhisk together the vinegar, oil, pepper flakes, sugar, and salt; pour over bean mixture and toss well.\nGarnish with the cilantro and serve.']"
Is a Core an anatomical part of a cherry?,No.,"['Then peel off the cling film and use wet hands to press it into an oval shape.\nRemove the stem from the cherry leaf and wrap around the mochi so that the vein side is showing on top.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', 'Unmold and top with fresh sweetened berries.\nMay top with a dollop of whipped cream dusted with nutmeg or a sprig of mint, if desired.']"
Is a Shell an anatomical part of a cherry?,"No. 

The context refers to ""shells"" as a mold for food, not a part of a cherry.","['Garnish ends of filled shells with chopped pistachio nuts.', 'Then peel off the cling film and use wet hands to press it into an oval shape.\nRemove the stem from the cherry leaf and wrap around the mochi so that the vein side is showing on top.', 'In a rocks glass, gently muddle the cherries to release some of their juices.\nFill the glass with ice, add the bourbon and Cherry Heering and stir well.\nTop with club soda, stir again and serve.']"
Is a Peel an anatomical part of a cherry?,"No. 

The context refers to peeling oranges, grapefruits, and chestnuts.","['Using a sharp paring knife cut the peel and pith off with sawing downward strokes so which the orange is completely peeled.\nCut the individual sections out from the membranes.\nPlace in a mixing bowl together with the onion and mint.\nWhen the beets are tender hold them under running water and slip the skins off.\nTrim the stem end, then cut them in half and then into slices.\nAdd in the beet slices to the bowl with the oranges.', 'Segment the oranges and grapefruit: Slice 1/4 inch off the top and bottom of 1 of the fruits and set it flat on a work surface.\nUsing a paring knife, follow the curve of the fruit and slice off any remaining peel and white pith.\nWorking over a large bowl, slice between the membranes to release the segments, or supremes.\n(Chef Michael Symon demonstrates .)\nRepeat with the remaining fruit; set aside.\nPlace the lettuce wedges cut-side up in a large bowl.', ""Peel using your fingers from the open slit.\nIt seems the older chestnuts are difficult to peel the inner skin.\nI finished peeling without scratching them too much.\nWhat do you think?\nThe open slits looks like they're smiling, right?\nAfter you finish, cook them in your desired methods.\nIf you cook the chestnuts all the way through, they easily fall apart, so the leave the chestnuts slightly under cooked.""]"
Is a Stem an anatomical part of a cherry?,Yes.,"['Then peel off the cling film and use wet hands to press it into an oval shape.\nRemove the stem from the cherry leaf and wrap around the mochi so that the vein side is showing on top.', 'In a rocks glass, gently muddle the cherries to release some of their juices.\nFill the glass with ice, add the bourbon and Cherry Heering and stir well.\nTop with club soda, stir again and serve.', 'In a rocks glass, gently muddle the cherries to release some of their juices.\nFill the glass with ice, add the bourbon and Cherry Heering and stir well.\nTop with club soda, stir again and serve.']"
Is a Core an anatomical part of a citron?,Yes.,"['Covering and cooling are important steps.', 'Add the cocoa and the spices and fold until all ingredients are well incorporated.\nTo serve, top the pie with the meringue and torch the meringue or place in broiler to slightly brown the top.\nThis recipe was provided by professional chefs and has been scaled down from a bulk recipe provided by a restaurant.\nThe FN chefs have not tested this recipe, in the proportions indicated, and therefore, we cannot make any representation as to the results.', 'Process ricotta, powdered sugar and vanilla in food processor until smooth.\nAdd citron, peel, and broken up chocolate and process with short bursts just until chopped.\nUse to fill cannoli shells, garnishing ends with finely chopped almonds or other nuts.\nVariations: Fluffy Riccota Filling: Fold in 1 cup heavy cream, beaten until stiff.\nPistachio Filling: To either of the above fillings add a few drops of green food coloring to tint pale green.']"
