question,model_answer,context
"When paring a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!', '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When paring a specific fruit or vegetable, what is form of the input to perform the action on?",The input is the **name** of the fruit or vegetable.,"['with reacting to a particular fresh fruit or vegetable:', 'Pare, grate, and drain cucumber.\nCombine with remaining ingredients in food processor.\nServe as is or as a sandwich or canape spread.\nThin with sour cream to make a dip for vegetables.', 'In a food processor puree raspberries.\nOver a bowl strain puree into a sieve using a rubber spatula discard seeds.']"
"When paring a specific fruit or vegetable, what is form and amount of the resulting pieces?","Bite-sized pieces or smaller for large fruits, halves or quarters for medium fruits, and as is for small fruits.","['fruits and vegetables at each meal is to make sure they comprise two-thirds of your plate.', ""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When carving a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","The provided text doesn't specify where to place the knife on the fruit itself, only how to position it on the plate when resting.","['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.', '3. Carving Intricate Designs\n3.1 Bronze knives may also be used, but other metals are likely to cause discoloration in the fruit. Sharp paring knives or Thai carving knives are ideal. The blade of a knife for fruit carving is often only 2–4 inches (5–10 cm) long, but ideally the handle is long and comfortable to hold. Optionally, select additional tools for certain purposes. A zester or garnishing tool with a V-shaped stripe may be the most common of these, used to remove strips from the fruit.']"
"When carving a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', 'makes about 18 using normal size cutters\nPlease do not eat these, decoration only', '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.']"
"When carving a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['How to Learn Fruit and Vegetable Carving\n1. Learning About Tools and Techniques', '3. Carving Intricate Designs\n3.1 Bronze knives may also be used, but other metals are likely to cause discoloration in the fruit. Sharp paring knives or Thai carving knives are ideal. The blade of a knife for fruit carving is often only 2–4 inches (5–10 cm) long, but ideally the handle is long and comfortable to hold. Optionally, select additional tools for certain purposes. A zester or garnishing tool with a V-shaped stripe may be the most common of these, used to remove strips from the fruit.', 'the blade of the knife downward into the fruit to keep from slipping and cutting yourself.']"
"When carving a specific fruit or vegetable, what is form and amount of the resulting pieces?","Slices, roughly 1 cm (0.39 in) thick.","['How to Learn Fruit and Vegetable Carving\n1. Learning About Tools and Techniques', '3. Carving Intricate Designs\n3.1 Bronze knives may also be used, but other metals are likely to cause discoloration in the fruit. Sharp paring knives or Thai carving knives are ideal. The blade of a knife for fruit carving is often only 2–4 inches (5–10 cm) long, but ideally the handle is long and comfortable to hold. Optionally, select additional tools for certain purposes. A zester or garnishing tool with a V-shaped stripe may be the most common of these, used to remove strips from the fruit.', '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.']"
"When mincing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?","At the top or bottom, on the round portion.","['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', ""1.3 Hold the blade steady against the fruit by pushing gently against the dull edge of the blade. Make sure your grip on the knife is steady, with no wiggling, but don't strain or press against it. Most people start by holding the knife within 1 inch (2.5 cm) of the apple's top or bottom, at a point on the round portion of the apple's surface."", '3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.']"
"When mincing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Cut into slices or halves.,"[""3.3 Use a paring knife to cut the fruit into equal-sized slices for easier storage. Fruit dried whole may dry unevenly or take forever to completely dry out, so it's better to cut the fruit first. Small fruits are the exception; there's no need to cut blueberries, raspberries, grapes or small strawberries before drying."", ""2. Cutting after Harvest\n2.1 After you harvest your fruits, it's important to prune in preparation for the next season of fruit bearing. Summer pruning is also ideal because the wounded parts of the tree heal faster. Use lopping shears for large branches up to 50 millimetres (2.0 in) in diameter. Avoid pruning the sides of the tree when possible."", '3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.']"
"When mincing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.', 'Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!']"
"When mincing a specific fruit or vegetable, what is form of the input to perform the action on?",Fresh fruit or vegetable,"['How to Mince Vegetables', 'with reacting to a particular fresh fruit or vegetable:', 'In a mini food processor, process the ingredients to a paste.']"
"When mincing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Very small, finely chopped pieces.","['3.2 In many cases, you will need to adjust the other liquid elements in a recipe to accommodate the addition of fruit. Fruit, even in a dry form, may release liquid into a recipe. The amount that you reduce depends on the final consistency that you desire. For example, in a dish using fruit concentrate you will likely need to reduce the addition of other liquids by at least 3 tablespoons.', 'Determine how small the pieces should be for the recipe you are using.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When cubing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",The provided text doesn't contain the answer to where to place the knife when cubing.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '2. Holding and Positioning the Knife', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.']"
"When cubing a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Cut into slices or halves.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', ""3.3 Use a paring knife to cut the fruit into equal-sized slices for easier storage. Fruit dried whole may dry unevenly or take forever to completely dry out, so it's better to cut the fruit first. Small fruits are the exception; there's no need to cut blueberries, raspberries, grapes or small strawberries before drying."", ""1.3 Chewing your fruits break down rigid plant cell walls, opening up the nutrients for your body and allowing you to absorb more nutrients. Cutting and mashing fruits has the same effect, but make sure you use a sharp knife and eat them soon after. A dull knife may lead to electrolyte leakage, and you risk loss of flavor, texture, and nutrients if you cute the fruit and don't eat it right away.""]"
"When cubing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3.3 Cut larger fruits, such as pineapple or apples, into thick slices first. Stone fruits, such as apricots or nectarines, should be cut in half and pitted. Other types of fruits that work well include pears, figs, and plantains. Most fruits will cook in about 4 minutes.', 'Makes several dozen depending on the size they are cut into.', '3. Using Cuttings']"
"When cubing a specific fruit or vegetable, what is form of the input to perform the action on?",The input is the **fruit or vegetable**.,"['with reacting to a particular fresh fruit or vegetable:', 'How to Make Edible Fruit Arrangements', 'directing its energy to them. With less energy directed to the leaves, more energy can be dedicated to the production of fruit.']"
"When cubing a specific fruit or vegetable, what is form and amount of the resulting pieces?",Bite-sized pieces.,"[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", 'Top each piece with a few slices of fruit.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.']"
"When chopping a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['in the center of it in order for the blade to fit onto the machine\'s blade shaft. Because of this, you\'ll want to avoid overfilling the bowl of your food processor to prevent spillage.""', 'the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '2.2 Use your fork’s tines to hold the food stable while you cut a piece. Place the knife at about a 45-degree angle on the top right edge of your plate, with the blade facing in, when you are done cutting. Placing the knife on the edge of the plate is known as the resting position. You should still not place the knife on the table in this method to avoid getting the table dirty.']"
"When chopping a specific fruit or vegetable, what other cutting task - if any - should be executed before?",Remove any seeds or stems.,"['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', '1.2 Before you begin chopping, remove any seeds or stems. You can use strawberries, raspberries, and/or blueberries, for the classic recipe. Cut them into bite-sized pieces, then lightly mash the fruit.', 'How to Chop Vegetables Very Quickly']"
"When chopping a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', 'Can cut recipe in half for 2 or possibly 3.\nGreat with a spinach salad!', 'peel core chop apples.\npeel and pit and chop peaches.\npeel 2 very large tomatoes chop.\nseed oranges put through chopper.\ncombine fruit and measure\nfor every cup of fruit use 3/4 cup sugar.\nset aside sugar.\ncook fruit bring to a full boil reduce heat and cook for 11 minutes.\nadd sugar stir well.\ncook until thixck about 45 minutes stir often ladle into 1/2 pint jars.']"
"When chopping a specific fruit or vegetable, what is form of the input to perform the action on?",Chunks or slices.,"['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', 'CHOPPING:.\nIN A FOOD PROCESSOR: Process 1 cup of 1-inch chunks at a time.\nPulse until vegetables are desired size.\nBY HAND: Use a sharp chef\'s knife with a 6"" or 8"" blade and a sturdy wood or plastic cutting board.\nCarrots: Peel or scrub; cut in half crosswise, then lengthwise in thin horizontal slices.\nStack a few slices and cut lengthwise again into 1/4-inch sticks.\nGather several sticks.\nHold firmly and cut crosswise.\nMushrooms: Rinse very quickly in colander under cold water; drain.', '1.2 Before you begin chopping, remove any seeds or stems. You can use strawberries, raspberries, and/or blueberries, for the classic recipe. Cut them into bite-sized pieces, then lightly mash the fruit.']"
"When chopping a specific fruit or vegetable, what is form and amount of the resulting pieces?","Chunky and equally sized, allowing 2 pieces per bowl.","['3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.', 'chopped in the same fashion as the other veggies, chunky and equally, so as to allow 2 pieces per bowl.\nI am personally not a big potato eater and prefer my plantains in the form of tostones or as a desert.', '1.2 Before you begin chopping, remove any seeds or stems. You can use strawberries, raspberries, and/or blueberries, for the classic recipe. Cut them into bite-sized pieces, then lightly mash the fruit.']"
"When dividing a specific fruit or vegetable, where should the knife be placed - in the middle or at the end of the object?",At the end.,"['the blade of the knife downward into the fruit to keep from slipping and cutting yourself.', '3.2 The other exposed end should be facing up toward you.\n3.3 Starting with the blade at the upward-facing end of the fruit, bring the knife down to the cutting board, following the curve of the orange and removing the peel in the process. Let the section of peel fall off and repeat the process all the way around the orange until the whole peel is removed.\n3.4 Hold the paring knife in your other hand.', '3. Using Your Fingers\n3.1 Do this by laying the fruit lengthways on your chopping board, and using a paring knife to chop one narrowed end off first, and then the other. You should be left with a barrel-shaped fruit.']"
"When dividing a specific fruit or vegetable, how many cuts need to be made - exactly one or more than one?",More than one.,"['Cut into slices.\nDepending on how thick your slices are you can make up to around 24 slices.', '1.4 Cut fruits or veggies like cucumbers, pineapple, apples, or avocado into slices, roughly 1 cm (0.39 in) thick. Use cookie cutters in different shapes, such as circles, stars, or hearts, to create unique slices of food. You can also use cookie cutters to cut up a protein for your salad, such as chicken.', 'COMMENTS: Choose from the following: Banana: Peel and pure=82 4 to 5= medium bananas for 2 c. total.\nCarrot: Grate 1 or possibly more medium carrots for 2 c. total.\nZucchini: Shred 3 medium zucchinis for 2 c. total.\nOrange: Grate one Tbsp.\norange rind.\nPeel seed and chop 4 medium oranges for 2 c. total.\nApples: Peel, core and shred four medium apples.\nTo two c. shredded apple, add in one tsp.\nlemon juice.\nTomato: Peel three to four medium tomatoes.\nCut in halves and squeeze out seeds.']"
"When dividing a specific fruit or vegetable, what is form of the input to perform the action on?",Fruit or vegetable,"['with reacting to a particular fresh fruit or vegetable:', 'Cut vegetables\nMix all together and cook until desired vegetables consistence', 'Serve, passing remaining fruit separately.']"
"When dividing a specific fruit or vegetable, what is form and amount of the resulting pieces?","Bite-sized pieces or smaller for large fruits, halves or quarters for medium fruits, and whole for small fruits.","[""1.3 Remove all pits, large seeds, and stems. Cut larger fruits into small pieces. Raspberries and other small fruits can usually be added to the mixture as they are. Large fruits will need to be cut into bite-size pieces or smaller. Medium fruits, like strawberries, may need to be cut into halves or quarters. It's also a good idea to measure the volume of fruit you have after you cut it. Measurements don't need to be exact, but you should have a fairly accurate estimate of the amount of fruit"", 'Top each piece with a few slices of fruit.', 'Since this is an assortment of fruit served in a broth, count on any single piece of fruit yielding 4 portions.\nTwo peaches, for example, would be more than sufficient.\nTake your time to clean and slice the fruit as neatly as possible.\nThis is a recipe where presentation counts.\nThe fruits can be cut ahead of time.\nSprinkle with lemon juice and cover with plastic wrap and refrigerate until ready.']"
